AÑO,MES,CONGLOME,SEGMENTO,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,T211,TICUEST01,ESTRATOSOCIO,OCUPAC_R4,RAMA_R4,CODTAREA,CODTIEMPO,P209A,T209A,FACTOR
2024,09,010141,010141,200,11,03,150110,8,1,3,20240101412001103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, ,2,35, , , , ,1,2,117.609642028809
2024,09,010194,010194,204,11,01,150110,8,1,1,20240101942041101,1,1,1,1,2, ,1,61, ,1, , , ,1,1,1, ,2,35, , , , ,1,1,117.609642028809
2024,09,010194,010194,204,11,02,150110,8,1,2,20240101942041102,2,1,2,1,2, ,2,51, ,1, , , ,2,2,2, ,2,35, , , , ,2,2,117.609642028809
2024,09,010194,010194,204,11,03,150110,8,1,3,20240101942041103,3,1,3,1,2, ,2,20, ,6, , , ,3,3,3, ,2,35, , , , ,2,2,117.609642028809
2024,09,010194,010194,205,11,01,150110,8,1,1,20240101942051101,1,1,1,1,2, ,2,33, ,6, , , ,1,1,1, ,2,35, , , , ,2,2,117.609642028809
2024,09,010194,010194,205,11,02,150110,8,1,2,20240101942051102,3,1,3,1,2, ,1,14, ,6,2,9, ,2,2,2,9,2,35, , , , ,2,2,117.609642028809
2024,09,010194,010194,207,11,01,150110,8,1,1,20240101942071101,1,0,1,1,2, ,1,23, ,6, , , ,1,1,1, ,2,35, , , , ,2,2,117.609642028809
2024,09,010351,010351,224,11,01,150112,8,1,1,20240103512241101,1,1,1,1,2, ,2,43, ,1, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010351,010351,224,11,02,150112,8,1,2,20240103512241102,2,1,2,1,2, ,1,39, ,1, , , ,2,2,2, ,2,36, , , , ,2,2,117.609642028809
2024,09,010351,010351,224,11,03,150112,8,1,3,20240103512241103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3, ,2,36, , , , ,2,2,117.609642028809
2024,09,010351,010351,225,11,01,150112,8,1,1,20240103512251101,1,1,1,1,2, ,1,44, ,4, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010351,010351,225,11,02,150112,8,1,2,20240103512251102,3,1,3,1,2, ,1,9, , ,2,8, ,2,2,0,8,2,36, , , , ,2,2,117.609642028809
2024,09,010351,010351,227,11,01,150112,8,1,1,20240103512271101,1,1,1,1,2, ,2,37, ,6, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010351,010351,227,11,02,150112,8,1,2,20240103512271102,3,1,3,1,2, ,2,9, , ,2,9, ,2,2,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,01,150112,8,1,1,20240104032291101,1,0,1,1,2, ,2,62, ,4, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,02,150112,8,1,2,20240104032291102,3,1,1,1,2, ,2,40, ,6, , , ,2,2,2, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,03,150112,8,1,3,20240104032291103,5,1,3,1,2, ,1,24, ,6, , , ,3,3,3, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,04,150112,8,1,4,20240104032291104,5,1,3,1,2, ,2,12, ,6,2,8, ,4,4,0,8,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,05,150112,8,1,5,20240104032291105,3,2,1,1,2, ,2,36, ,1, , , ,5,5,5, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,06,150112,8,1,6,20240104032291106,4,2,2,1,2, ,1,40, ,1, , , ,6,6,6, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,07,150112,8,1,7,20240104032291107,5,2,3,1,2, ,2,7, , ,2,9, ,7,7,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,08,150112,8,1,8,20240104032291108,5,2,3,1,2, ,1,8, , ,2,9, ,8,8,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,09,150112,8,1,9,20240104032291109,5,2,3,1,2, ,2,5, , ,2,9, ,9,9,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,229,11,10,150112,8,1,10,20240104032291110,5,2,3,1,2, ,2,7, , ,2,9, ,10,10,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,230,13,01,150112,8,1,1,20240104032301301,1,1,1,1,2, ,2,43, ,1, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,230,13,02,150112,8,1,2,20240104032301302,2,1,2,1,2, ,1,36, ,1, , , ,2,2,2, ,2,36, , , , ,1,1,117.609642028809
2024,09,010403,010403,230,13,03,150112,8,1,3,20240104032301303,3,1,3,1,2, ,1,17, ,6,2,9, ,3,3,3,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,230,13,04,150112,8,1,4,20240104032301304,3,1,3,1,2, ,2,8, , ,2,9, ,4,4,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,230,23,01,150112,8,1,1,20240104032302301,1,0,1,1,2, ,2,64, ,6, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,230,33,01,150112,8,1,1,20240104032303301,1,1,1,1,2, ,2,39, ,6, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,230,33,02,150112,8,1,2,20240104032303302,3,1,3,1,2, ,2,0,3, , , , ,0,2,0, ,2,36, , , , ,1,2,117.609642028809
2024,09,010403,010403,231,12,01,150112,8,1,1,20240104032311201,1,1,1,1,2, ,2,29, ,5, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,12,02,150112,8,1,2,20240104032311202,3,1,3,1,2, ,1,12, ,6,2,9, ,2,2,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,12,03,150112,8,1,3,20240104032311203,3,1,3,1,2, ,1,9, , ,2,9, ,3,3,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,12,04,150112,8,1,4,20240104032311204,3,1,3,1,2, ,2,7, , ,2,9, ,4,4,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,22,01,150112,8,1,1,20240104032312201,1,1,1,1,2, ,2,34, ,6, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,22,02,150112,8,1,2,20240104032312202,3,1,3,1,2, ,2,14, ,6,2,9, ,2,2,2,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,22,03,150112,8,1,3,20240104032312203,3,1,3,1,2, ,1,12, ,6,2,9, ,3,3,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010403,010403,231,22,04,150112,8,1,4,20240104032312204,3,1,3,1,2, ,1,7, , ,2,9, ,4,4,0,9,2,36, , , , ,2,2,117.609642028809
2024,09,010456,010456,234,11,01,150112,8,1,1,20240104562341101,1,1,1,1,2, ,2,30, ,5, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010456,010456,234,11,02,150112,8,1,2,20240104562341102,3,1,3,1,2, ,2,9, , ,2,8, ,2,2,0,8,2,36, , , , ,2,2,117.609642028809
2024,09,010456,010456,234,11,03,150112,8,1,3,20240104562341103,3,1,3,1,2, ,1,7, , ,2,8, ,3,3,0,8,2,36, , , , ,2,2,117.609642028809
2024,09,010456,010456,234,11,04,150112,8,1,4,20240104562341104,3,1,3,1,2, ,1,5, , ,2,10, ,4,4,0,10,2,36, , , , ,3,3,117.609642028809
2024,09,010456,010456,234,11,05,150112,8,1,5,20240104562341105,3,1,3,1,2, ,2,2, , , , , ,0,5,0, ,2,36, , , , ,3,3,117.609642028809
2024,09,010456,010456,235,11,01,150112,8,1,1,20240104562351101,1,1,1,1,2, ,1,45, ,1, , , ,1,1,1, ,2,36, , , , ,1,1,117.609642028809
2024,09,010456,010456,235,11,02,150112,8,1,2,20240104562351102,2,1,2,1,2, ,2,25, ,1, , , ,2,2,2, ,2,36, , , , ,2,2,117.609642028809
2024,09,010456,010456,235,11,03,150112,8,1,3,20240104562351103,3,1,3,1,2, ,1,0,5, , , , ,0,3,0, ,2,36, , , , ,1,2,117.609642028809
2024,09,010456,010456,237,11,02,150112,8,1,2,20240104562371102,3,1,3,1,2, ,1,8, , ,2,1,10,2,2,0,1,2,36,9521,4799,1,1,2,2,117.609642028809
2024,09,010456,010456,237,11,01,150112,8,1,1,20240104562371101,1,1,1,1,2, ,2,24, ,6, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010508,010508,240,11,03,150112,8,1,3,20240105082401103,3,1,3,1,2, ,1,15, ,6,1, ,5,3,3,3, ,2,36,9521,4799,1,0,2,2,176.414459228516
2024,09,010508,010508,240,11,04,150112,8,1,4,20240105082401104,3,1,3,1,2, ,1,13, ,6,1, ,5,4,4,0, ,2,36,9521,4799,1,1,2,2,176.414459228516
2024,09,010508,010508,240,11,01,150112,8,1,1,20240105082401101,1,1,1,1,2, ,2,34, ,1, , , ,1,1,1, ,2,36, , , , ,2,2,176.414459228516
2024,09,010508,010508,240,11,02,150112,8,1,2,20240105082401102,2,1,2,1,2, ,1,34, ,1, , , ,2,2,2, ,2,36, , , , ,2,2,176.414459228516
2024,09,010508,010508,240,11,05,150112,8,1,5,20240105082401105,3,1,3,1,2, ,2,9, , ,2,9, ,5,5,0,9,2,36, , , , ,2,2,176.414459228516
2024,09,010508,010508,243,11,01,150112,8,1,1,20240105082431101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, ,2,36, , , , ,2,2,176.414459228516
2024,09,010508,010508,243,11,02,150112,8,1,2,20240105082431102,2,1,2,1,2, ,2,25, ,1, , , ,2,2,2, ,2,36, , , , ,2,2,176.414459228516
2024,09,010508,010508,243,11,03,150112,8,1,3,20240105082431103,3,1,3,1,2, ,1,6, , ,2,9, ,3,3,0,9,2,36, , , , ,2,2,176.414459228516
2024,09,010508,010508,243,11,04,150112,8,1,4,20240105082431104,3,1,3,1,2, ,2,4, , , , , ,4,4,0, ,2,36, , , , ,4,4,176.414459228516
2024,09,010508,010509,246,11,01,150112,8,1,1,20240105082461101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, ,2,36, , , , ,2,2,352.828918457031
2024,09,010508,010509,246,11,02,150112,8,1,2,20240105082461102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, ,2,36, , , , ,2,2,352.828918457031
2024,09,010508,010509,246,11,03,150112,8,1,3,20240105082461103,3,1,3,1,2, ,1,6, , ,2,9, ,3,3,0,9,2,36, , , , ,1,2,352.828918457031
2024,09,010508,010509,246,11,04,150112,8,1,4,20240105082461104,3,1,3,1,2, ,1,4, , , , , ,4,4,0, ,2,36, , , , ,1,2,352.828918457031
2024,09,010560,010560,246,11,01,150112,8,1,1,20240105602461101,1,1,1,1,2, ,2,24, ,6, , , ,1,1,1, ,2,36, , , , ,2,2,117.609642028809
2024,09,010560,010560,246,11,02,150112,8,1,2,20240105602461102,3,1,3,1,2, ,2,0,6, , , , ,0,2,0, ,2,36, , , , ,1,2,117.609642028809
2024,09,010560,010560,246,11,03,150112,8,1,3,20240105602461103,11,1,3,1,2, ,2,23, ,6, , , ,3,3,3, ,2,36, , , , ,2,2,117.609642028809
