CONGLOME,VIVIENDA,HOGAR,CODPERSO,nacionalidad,ocupacion_principal,rama_actividad,anios_en_ocupacion_actual,meses_en_ocupacion_actual,tipo_contrato,indicador_pea,condicion_formalidad,sexo,edad,estado_civil,nivel_educ_venezuela,nivel_educ_peru,obtuvo_titulo,homologo_titulo_peru,tiene_carrera_superior,tipo_permiso_migratorio,mes_llegada_peru,anio_llegada_peru,discriminado_centro_trabajo,tiempo_residencia_anios,condicion_laboral,anios_escolaridad_venezuela,anios_escolaridad_peru,brecha_educativa_anios,ocupacion_grupo,rama_division,tiene_ocupacion_actual
13388,587,11,2,2,,,0.0,0.0, ,2,,2,28,1,5,13, , , ,1,12.0,2022.0,1,2.0,Desempleado,10.0,10.0,0.0,,,0
13440,590,11,1,2,8322,4922,2.0,6.0, ,1,1.0,1,28,6,9,13, , ,3,2,6.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,8,49,1
13440,591,11,1,2,8322,4922,0.0,1.0, ,1,1.0,1,40,6,10,13,1,2,3,1,9.0,2022.0, ,2.0,Empleado_Informal,16.0,16.0,0.0,8,49,1
13440,592,11,1,2,3322,6110,0.0,7.0,2,1,1.0,2,48,4,8,13,1,2,3,2,2.0,2018.0,1,6.0,Empleado_Informal,14.0,14.0,0.0,3,61,1
13493,599,11,1,2,7127,4322,0.0,8.0,7,1,1.0,1,33,2,9,13, , ,3,2,1.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,7,43,1
13493,600,11,1,2,7127,4322,1.0,0.0,7,1,1.0,1,29,1,6,13, , , ,2,1.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
13493,600,11,2,2,5131,5610,0.0,3.0,7,1,1.0,2,31,1,6,13, , , ,2,1.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
13493,605,11,1,2,8322,4923,6.0,0.0,7,1,1.0,1,50,1,6,13, , , ,2,4.0,2018.0,1,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
13493,605,11,2,2,5212,4752,5.0,0.0,7,1,1.0,2,43,1,6,13, , , ,2,10.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
13493,605,11,3,2,9333,4630,5.0,0.0,7,1,1.0,1,22,6,5,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,9,46,1
13545,605,11,1,2,5120,5610,4.0,1.0,7,1,1.0,2,29,1,6,13, , , ,2,2.0,2020.0,1,4.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
13545,605,11,2,2,7513,1071,0.0,5.0,7,1,1.0,1,33,1,9,13, , ,3,6,7.0,2023.0, ,1.0,Empleado_Informal,13.5,13.5,0.0,7,10,1
13545,605,11,5,2,,,0.0,0.0, ,2,,1,63,5,4,13, , , ,9,7.0,2021.0, ,3.0,Desempleado,9.0,9.0,0.0,,,0
13545,606,11,1,2,5212,4759,0.0,6.0, ,1,1.0,2,42,5,10,13,2, ,3,2,9.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
13545,610,11,1,2,3322,8549,0.0,8.0,2,1,1.0,2,49,1,10,13,1,2,3,2,12.0,2021.0, ,3.0,Empleado_Informal,16.0,16.0,0.0,3,85,1
13545,610,11,2,2,8322,4922,3.0,0.0, ,1,1.0,1,49,1,4,13, , , ,2,12.0,2021.0, ,3.0,Empleado_Informal,9.0,9.0,0.0,8,49,1
13545,610,11,3,2,5230,9200,0.0,3.0,7,1,1.0,2,33,6,8,13,1,2,3,2,10.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,5,92,1
13545,610,11,5,2,5213,4782,4.0,0.0,7,1,1.0,2,22,1,5,13, , , ,2,1.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,5,47,1
13597,616,11,1,2,2311,8530,6.0,7.0,1,1,2.0,1,66,1,11,13,1,1,3,2,2.0,2018.0, ,6.0,Empleado_Formal,18.0,18.0,0.0,2,85,1
13597,618,11,1,2,5245,1071,0.0,5.0,7,1,1.0,2,35,1,5,13, , , ,6,1.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,5,10,1
13597,618,11,2,2,7212,4520,1.0,0.0,7,1,1.0,1,38,1,6,13, , , ,9,1.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,7,45,1
13597,618,11,3,2,9535,4799,1.0,1.0,7,1,1.0,2,17,6,5,13, , , ,1,1.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,47,1
13597,620,11,1,2,,,0.0,0.0, ,2,,2,53,4,6,13, , , ,2,5.0,2018.0,1,6.0,Desempleado,11.0,11.0,0.0,,,0
13597,620,11,2,2,9621,4923,5.0,0.0, ,1,1.0,1,37,6,6,13, , , ,2,9.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
13597,620,11,3,2,9621,4923,6.0,0.0, ,1,1.0,1,33,6,6,13, , , ,2,8.0,2015.0, ,9.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
13650,624,11,1,2,7422,6110,0.0,2.0,2,1,1.0,1,49,2,6,13, , , ,2,5.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,7,61,1
13650,624,11,2,2,,,0.0,0.0, ,2,,2,49,2,6,13, , , ,2,12.0,2020.0, ,4.0,Desempleado,11.0,11.0,0.0,,,0
13650,625,11,1,2,4132,6201,5.0,3.0,2,1,2.0,2,37,1,8,13,1,2,3,2,3.0,2019.0, ,5.0,Empleado_Formal,14.0,14.0,0.0,4,62,1
13650,625,11,2,2,9629,9609,6.0,3.0, ,1,1.0,1,32,1,9,13, , ,3,2,10.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,9,96,1
13702,633,11,1,2,5141,9602,6.0,0.0,7,1,1.0,1,33,1,8,13,1,2,3,2,5.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,5,96,1
13702,639,11,1,2,8321,4922,6.0,0.0, ,1,2.0,1,38,1,6,13, , , ,2,1.0,2018.0,1,6.0,Empleado_Formal,11.0,11.0,0.0,8,49,1
13702,639,11,2,2,2341,8510,5.0,0.0,7,1,1.0,2,40,1,10,13,1,2,3,2,3.0,2018.0,0,6.0,Empleado_Informal,16.0,16.0,0.0,2,85,1
13755,635,11,1,2,5212,4771,5.0,0.0,7,1,1.0,2,29,6,7,13, , ,3,2,6.0,2019.0,1,5.0,Empleado_Informal,12.5,12.5,0.0,5,47,1
13755,636,11,1,2,8332,3811,4.0,0.0,7,1,1.0,1,21,1,5,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,8,38,1
13755,636,11,2,2,5212,4741,0.0,7.0,7,1,1.0,2,20,1,6,13, , , ,1,3.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
13755,637,12,1,2,7322,3100,5.0,0.0,7,1,1.0,1,41,1,6,13, , , ,2,3.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,7,31,1
13755,637,22,1,2,,,0.0,0.0, ,2,,2,21,1,6,13, , , ,9,5.0,2024.0, ,0.0,Desempleado,11.0,11.0,0.0,,,0
13755,637,22,2,2,7519,1080,0.0,6.0,7,1,1.0,1,25,1,6,13, , , ,9,5.0,2024.0, ,0.0,Empleado_Informal,11.0,11.0,0.0,7,10,1
13807,635,11,1,2,7322,3100,3.0,4.0,2,1,2.0,1,33,2,6,6, , ,1,2,2.0,2018.0, ,6.0,Empleado_Formal,11.0,11.0,0.0,7,31,1
13807,635,11,2,2,9111,9700,2.0,6.0,7,1,1.0,2,34,2,8,13,1,2,3,2,7.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,9,97,1
13807,636,11,2,1,7111,4100,8.0,6.0, ,1,1.0,1,42,2,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,7,41,1
13807,637,11,1,2,9412,5610,1.0,3.0,7,1,1.0,1,45,6,6,13, , , ,9,6.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
13859,649,11,1,2,9629,5229,2.0,0.0,2,1,2.0,1,32,1,9,13, , ,3,2,7.0,2018.0,0,6.0,Empleado_Formal,13.5,13.5,0.0,9,52,1
13859,649,11,2,1,9629,5229,6.0,0.0,2,1,2.0,1,30,1,1,10, , ,0,,,,,,Empleado_Formal,0.0,16.0,-16.0,9,52,1
13859,650,11,1,2,9541,4799,1.0,8.0, ,1,1.0,1,32,1,9,13, , ,3,2,2.0,2023.0, ,1.0,Empleado_Informal,13.5,13.5,0.0,9,47,1
13859,651,11,1,2,9621,4630,3.0,9.0,2,1,1.0,1,37,1,6,13, , , ,2,1.0,2019.0,0,5.0,Empleado_Informal,11.0,11.0,0.0,9,46,1
13859,651,11,2,2,9629,4630,0.0,1.0,2,1,1.0,2,27,1,6,13, , , ,2,1.0,2019.0,0,5.0,Empleado_Informal,11.0,11.0,0.0,9,46,1
13912,651,11,1,2,8322,4922,8.0,2.0, ,1,1.0,1,54,1,5,13, , , ,2,2.0,2019.0, ,5.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
13912,651,11,2,2,9411,5610,2.0,6.0, ,1,1.0,2,36,1,10,13,1,2,3,2,2.0,2016.0,0,8.0,Empleado_Informal,16.0,16.0,0.0,9,56,1
13912,651,11,3,2,8321,4922,2.0,6.0, ,1,1.0,1,17,6,5,5, , , ,2,2.0,2019.0, ,5.0,Empleado_Informal,10.0,8.5,1.5,8,49,1
13912,651,11,4,2,7422,4321,0.0,1.0,7,1,1.0,1,27,6,6,13, , , ,2,2.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
13912,652,11,1,2,7356,1313,0.0,3.0,7,1,1.0,2,22,1,6,13, , , ,9,10.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,7,13,1
13912,652,11,2,2,8321,4922,6.0,3.0, ,1,1.0,1,26,1,6,13, , , ,9,2.0,2019.0,0,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
13912,653,11,1,2,9411,5610,1.0,1.0, ,1,1.0,2,41,1,5,13, , , ,2,10.0,2018.0,0,6.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
13912,653,11,2,2,8321,4922,4.0,2.0, ,1,1.0,1,43,1,6,13, , , ,4,7.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
13912,653,11,4,2,9412,5610,0.0,2.0,7,1,1.0,2,19,1,6,6, , ,1,4,10.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
13912,653,11,5,1,3113,4321,0.0,1.0,7,1,1.0,1,29,1,8,13,1,2,3,,,,,,Empleado_Informal,14.0,14.0,0.0,3,43,1
13964,658,11,1,2,9622,8530,1.0,6.0,5,1,1.0,1,44,2,10,13,1,2,3,2,2.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,85,1
13964,658,11,2,2,9112,8530,0.0,10.0,5,1,1.0,2,42,2,9,13, , ,3,2,10.0,2018.0,0,6.0,Empleado_Informal,13.5,13.5,0.0,9,85,1
13964,663,11,2,2,9622,8010,0.0,8.0,7,1,1.0,1,30,6,6,13, , , ,4,12.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,80,1
13964,675,11,1,2,8322,4922,2.0,7.0, ,1,1.0,1,26,1,8,13,1,2,3,2,11.0,2017.0,0,7.0,Empleado_Informal,14.0,14.0,0.0,8,49,1
13964,675,11,2,2,3212,8690,1.0,5.0,2,1,2.0,2,29,1,10,13,1,1,3,2,5.0,2019.0, ,5.0,Empleado_Formal,16.0,16.0,0.0,3,86,1
14226,687,11,1,2,5212,4752,4.0,0.0,2,1,1.0,1,36,6,6,13, , , ,1,12.0,2018.0,1,6.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14226,689,11,1,2,5212,4752,4.0,6.0,2,1,1.0,2,29,6,7,13, , ,3,1,3.0,2018.0, ,6.0,Empleado_Informal,12.5,12.5,0.0,5,47,1
14226,690,11,1,2,5212,4741,1.0,0.0,7,1,1.0,2,21,6,8,13,2, ,3,1,12.0,2020.0,1,4.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
14278,696,11,1,2,5131,5610,0.0,6.0,7,1,1.0,2,21,1,10,13,1,2,3,1,6.0,2023.0, ,1.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
14278,696,11,2,2,5213,4781,1.0,0.0,7,1,1.0,1,25,1,6,13, , , ,1,6.0,2023.0,0,1.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14278,698,11,1,2,9412,5610,0.0,6.0,7,1,1.0,2,20,6,6,13, , , ,1,2.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
14278,699,11,1,2,5212,4771,0.0,3.0,3,1,1.0,2,28,6,6,13, , , ,1,9.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14435,711,11,1,4,2211,8610,0.0,1.0,7,1,1.0,1,45,2,10,13,1,1,3,2,4.0,2023.0, ,1.0,Empleado_Informal,16.0,16.0,0.0,2,86,1
14435,711,11,2,2,5141,9602,0.0,11.0,7,1,1.0,2,41,2,6,13, , , ,2,4.0,2023.0,1,1.0,Empleado_Informal,11.0,11.0,0.0,5,96,1
14435,716,11,1,2,5120,5610,4.0,0.0, ,1,1.0,2,40,1,6,13, , , ,2,11.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
14435,716,11,2,1,8322,4922,15.0,0.0, ,1,1.0,1,51,1,1,5, , , ,,,,,,Empleado_Informal,0.0,8.5,-8.5,8,49,1
14435,716,11,4,2,9621,4923,0.0,1.0, ,1,1.0,2,19,6,5,13, , , ,2,11.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,9,49,1
14435,719,11,1,2,5212,4721,6.0,0.0,7,1,1.0,1,31,1,6,13, , , ,2,12.0,2016.0, ,8.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14435,719,11,2,2,5120,5610,1.0,0.0,7,1,1.0,2,47,1,4,13, , , ,2,2.0,2017.0,0,7.0,Empleado_Informal,9.0,9.0,0.0,5,56,1
14488,721,11,1,2,9512,4799,0.0,6.0,7,1,1.0,1,33,6,5,13, , , ,2,8.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,47,1
14488,723,11,1,2,7352,1410,4.0,0.0, ,1,1.0,2,55,1,4,13, , , ,2,9.0,2015.0, ,9.0,Empleado_Informal,9.0,9.0,0.0,7,14,1
14488,723,11,2,1,7233,3315,6.0,0.0,7,1,1.0,1,60,1,1,8, , ,0,,,,,,Empleado_Informal,0.0,14.0,-14.0,7,33,1
14488,724,11,1,2,9122,4520,0.0,11.0,7,1,1.0,1,41,6,8,13,1,2,3,1,7.0,2020.0,0,4.0,Empleado_Informal,14.0,14.0,0.0,9,45,1
14540,723,11,1,2,9111,9700,4.0,0.0,7,1,1.0,2,49,6,9,13, , ,3,2,5.0,2019.0, ,5.0,Empleado_Informal,13.5,13.5,0.0,9,97,1
14540,723,11,2,2,4321,9511,0.0,3.0,7,1,1.0,1,33,6,10,13,1,2,3,2,3.0,2024.0, ,0.0,Empleado_Informal,16.0,16.0,0.0,4,95,1
14540,723,11,3,2,5212,4741,4.0,0.0,7,1,1.0,2,30,6,6,13, , , ,2,9.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14540,723,11,5,2,9621,4923,2.0,0.0, ,1,1.0,1,23,6,6,13, , , ,2,8.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
14540,724,11,1,2,9122,4520,2.0,3.0,7,1,1.0,1,30,2,6,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,45,1
14540,724,11,2,1,5212,4771,1.0,3.0,7,1,1.0,2,25,2,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,5,47,1
14540,726,11,1,2,7128,4330,8.0,0.0, ,1,1.0,1,48,6,7,13, , ,3,2,9.0,2015.0, ,9.0,Empleado_Informal,12.5,12.5,0.0,7,43,1
14592,729,11,1,2,4214,8010,1.0,8.0,2,1,2.0,1,25,1,10,13,1,2,3,2,2.0,2019.0, ,5.0,Empleado_Formal,16.0,16.0,0.0,4,80,1
14592,729,11,2,2,4214,8010,3.0,0.0,2,1,2.0,2,30,1,10,13,1,2,3,2,7.0,2018.0, ,6.0,Empleado_Formal,16.0,16.0,0.0,4,80,1
14592,730,11,1,1,3113,1040,3.0,0.0,2,1,2.0,1,50,1,1,8, , ,0,,,,,,Empleado_Formal,0.0,14.0,-14.0,3,10,1
14592,738,11,1,1,9536,4799,3.0,0.0, ,1,1.0,1,50,1,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,9,47,1
14592,738,11,2,2,9536,4799,5.0,0.0, ,1,1.0,2,32,1,6,13, , , ,2,10.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
14645,739,11,1,2,,,0.0,0.0, ,2,,2,36,6,5,13, , , ,4,10.0,2021.0, ,3.0,Desempleado,10.0,10.0,0.0,,,0
14645,739,11,5,1,9112,8129,2.0,11.0,1,1,2.0,2,61,6,1,6, , ,1,,,,,,Empleado_Formal,0.0,11.0,-11.0,9,81,1
14645,740,11,1,2,5212,4741,1.0,2.0,7,1,1.0,2,29,1,6,13, , , ,2,8.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14645,740,11,2,2,9535,4799,2.0,6.0, ,1,1.0,1,43,1,6,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
14645,740,11,3,2,,,0.0,0.0, ,2,,2,18,6,5,6, , ,1,2,10.0,2023.0, ,1.0,Desempleado,10.0,11.0,-1.0,,,0
14645,756,11,1,2,7513,1073,0.0,6.0,2,1,2.0,1,36,6,10,13,1,2,3,2,3.0,2018.0, ,6.0,Empleado_Formal,16.0,16.0,0.0,7,10,1
14697,741,11,1,2,5120,5610,2.0,10.0,7,1,1.0,1,24,6,6,13, , , ,2,7.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
14697,742,11,1,2,9412,5610,2.0,10.0,7,1,1.0,1,20,6,6,13, , , ,3,2.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
14697,745,11,1,2,5414,8010,8.0,6.0,1,1,2.0,1,42,1,6,13, , , ,2,1.0,2018.0, ,6.0,Empleado_Formal,11.0,11.0,0.0,5,80,1
14750,747,11,1,2,8321,4922,3.0,0.0, ,1,1.0,1,43,1,6,13, , , ,2,5.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
14750,748,11,1,2,9621,4923,1.0,0.0, ,1,1.0,1,30,1,6,13, , , ,1,8.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
14750,749,11,1,2,8322,4922,4.0,0.0, ,1,1.0,1,32,1,5,13, , , ,2,6.0,2019.0, ,5.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
14802,753,11,1,2,5230,5610,2.0,0.0,7,1,1.0,1,50,1,6,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
14802,754,11,1,2,5141,9602,2.0,0.0,7,1,1.0,2,30,6,6,13, , , ,1,5.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,5,96,1
14802,755,11,1,2,5141,9602,2.0,0.0,7,1,1.0,1,28,6,5,13, , , ,1,10.0,2022.0, ,2.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
14854,759,11,1,2,9411,5630,1.0,6.0, ,1,1.0,2,26,6,8,13,1,2,3,2,1.0,2019.0, ,5.0,Empleado_Informal,14.0,14.0,0.0,9,56,1
14854,759,11,3,2,7513,1071,0.0,1.0,7,1,1.0,1,25,6,6,13, , , ,9,9.0,2024.0, ,0.0,Empleado_Informal,11.0,11.0,0.0,7,10,1
14854,762,11,1,2,7212,2592,0.0,5.0,7,1,1.0,1,28,6,7,13, , ,3,2,6.0,2018.0, ,6.0,Empleado_Informal,12.5,12.5,0.0,7,25,1
14854,765,11,1,2,7111,4100,2.0,6.0,7,1,1.0,1,38,1,4,13, , , ,2,2.0,2021.0, ,3.0,Empleado_Informal,9.0,9.0,0.0,7,41,1
14854,765,11,2,2,9411,5610,2.0,0.0, ,1,1.0,2,38,1,10,13,1,2,3,2,2.0,2021.0, ,3.0,Empleado_Informal,16.0,16.0,0.0,9,56,1
14854,765,11,3,2,2166,7410,0.0,1.0,7,1,1.0,1,19,6,6,13, , , ,9,2.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,2,74,1
14907,765,11,1,2,5142,9602,6.0,0.0, ,1,2.0,2,31,1,8,13,1,2,3,2,10.0,2018.0, ,6.0,Empleado_Formal,14.0,14.0,0.0,5,96,1
14907,765,11,2,2,8322,4922,2.0,0.0,7,1,1.0,1,34,1,6,13, , , ,2,2.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
14907,765,11,3,2,9629,9000,0.0,5.0, ,1,1.0,2,16,6,4,5, , , ,1,11.0,2019.0, ,5.0,Empleado_Informal,9.0,8.5,0.5,9,90,1
14907,767,11,1,2,8322,4922,1.0,0.0, ,1,1.0,1,22,1,6,13, , , ,1,11.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
14907,767,11,2,2,5213,4782,1.0,0.0,7,1,1.0,2,22,1,6,13, , , ,1,11.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
14907,767,11,3,2,9111,9700,1.0,0.0,7,1,1.0,2,53,5,6,13, , , ,1,11.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,97,1
14907,768,11,1,2,3314,5610,5.0,0.0, ,1,2.0,2,34,6,9,13, , ,3,2,6.0,2019.0, ,5.0,Empleado_Formal,13.5,13.5,0.0,3,56,1
14907,768,11,2,2,5131,5610,2.0,10.0,7,1,1.0,2,67,6,6,13, , , ,2,12.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
14959,771,11,1,1,9313,4100,2.0,0.0,7,1,1.0,1,73,3,3,13, , , ,,,,,,Empleado_Informal,4.5,4.5,0.0,9,41,1
14959,771,11,3,2,,,0.0,0.0, ,3,,2,17,6,4,13, , , ,4,6.0,2019.0, ,5.0,Desempleado,9.0,9.0,0.0,,,0
14959,773,11,2,2,9313,4100,1.0,0.0,7,1,1.0,1,33,1,4,13, , , ,1,3.0,2018.0, ,6.0,Empleado_Informal,9.0,9.0,0.0,9,41,1
15011,785,11,1,2,9313,4100,1.0,0.0,7,1,1.0,1,37,1,10,13,1,2,3,1,2.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,41,1
15011,786,11,1,2,5212,4721,1.0,0.0,7,1,1.0,1,35,6,4,13, , , ,1,8.0,2022.0, ,2.0,Empleado_Informal,9.0,9.0,0.0,5,47,1
15011,787,11,1,2,7421,4741,2.0,0.0,7,1,1.0,2,23,6,4,13, , , ,1,6.0,2023.0,0,1.0,Empleado_Informal,9.0,9.0,0.0,7,47,1
15536,4,11,1,1,5212,4721,3.0,0.0, ,1,2.0,1,31,1,1,6, , ,1,,,,,,Empleado_Formal,0.0,11.0,-11.0,5,47,1
15536,4,11,2,2,7513,1071,1.0,6.0, ,1,1.0,2,27,1,6,13, , , ,2,6.0,2021.0,0,3.0,Empleado_Informal,11.0,11.0,0.0,7,10,1
15536,8,11,1,2,9122,4520,5.0,2.0, ,1,1.0,1,38,1,10,13,1,2,3,2,6.0,2019.0, ,5.0,Empleado_Informal,16.0,16.0,0.0,9,45,1
15536,8,11,2,2,5212,4759,3.0,0.0,2,1,1.0,2,39,1,10,13,1,2,3,2,6.0,2021.0, ,3.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
15536,18,11,1,2,5213,4781,0.0,6.0, ,1,1.0,2,66,3,8,13,1,2,3,2,9.0,2022.0, ,2.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
15536,18,11,2,2,5131,5610,0.0,2.0,7,1,1.0,2,34,6,10,13,1,2,3,2,10.0,2017.0, ,7.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
15536,18,11,3,2,9621,4923,4.0,7.0, ,1,2.0,1,30,6,7,7, , ,3,2,12.0,2017.0,1,7.0,Empleado_Formal,12.5,12.5,0.0,9,49,1
15579,10,11,1,2,5131,5610,2.0,6.0,2,1,2.0,2,26,6,9,13, , ,3,2,7.0,2019.0,0,5.0,Empleado_Formal,13.5,13.5,0.0,5,56,1
15579,11,11,1,2,9412,5610,1.0,8.0,7,1,1.0,1,49,1,5,5, , , ,2,6.0,2021.0, ,3.0,Empleado_Informal,10.0,8.5,1.5,9,56,1
15579,11,11,2,2,5131,5610,3.0,10.0,7,1,1.0,2,40,1,10,10, , ,3,2,6.0,2021.0,1,3.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
15579,12,11,1,2,8322,4922,1.0,5.0, ,1,1.0,1,30,1,5,13, , , ,2,4.0,2019.0, ,5.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
15579,12,11,2,2,5131,5610,2.0,5.0,7,1,1.0,2,26,1,9,13, , ,3,1,5.0,2019.0,1,5.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
16097,79,11,1,2,9612,3811,4.0,0.0, ,1,1.0,1,25,1,5,13, , , ,1,12.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,9,38,1
16097,79,11,2,2,9112,8121,3.0,0.0, ,1,1.0,2,22,1,5,13, , , ,1,12.0,2018.0,0,6.0,Empleado_Informal,10.0,10.0,0.0,9,81,1
16097,85,11,1,2,5120,5610,0.0,9.0, ,1,1.0,1,58,1,6,13, , , ,2,8.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
16097,85,11,2,2,5212,4721,3.0,0.0,2,1,1.0,2,52,1,6,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
16097,85,11,4,2,9629,2410,0.0,1.0,2,1,1.0,1,17,6,6,13, , , ,9,8.0,2024.0, ,0.0,Empleado_Informal,11.0,11.0,0.0,9,24,1
16097,85,11,5,2,9621,4923,1.0,2.0,7,1,1.0,1,25,1,6,13, , , ,2,5.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
16140,85,11,1,2,9111,9700,0.0,11.0,7,1,1.0,2,58,6,5,13, , , ,2,2.0,2023.0,0,1.0,Empleado_Informal,10.0,10.0,0.0,9,97,1
16140,85,11,2,2,5142,9602,0.0,9.0,7,1,1.0,2,31,6,10,13,1,2,3,1,2.0,2023.0, ,1.0,Empleado_Informal,16.0,16.0,0.0,5,96,1
16140,85,11,5,2,3125,4923,2.0,0.0,2,1,2.0,1,29,6,6,13, , , ,2,11.0,2019.0, ,5.0,Empleado_Formal,11.0,11.0,0.0,3,49,1
16140,86,11,1,2,4222,8220,1.0,0.0,2,1,2.0,2,25,1,6,13, , , ,2,5.0,2021.0,1,3.0,Empleado_Formal,11.0,11.0,0.0,4,82,1
16140,86,11,2,1,3124,8220,2.0,0.0,2,1,2.0,1,31,1,1,8, , ,0,,,,,,Empleado_Formal,0.0,14.0,-14.0,3,82,1
16183,92,11,1,2,4412,5320,0.0,3.0,7,1,1.0,1,30,6,9,13, , ,3,2,4.0,2019.0,0,5.0,Empleado_Informal,13.5,13.5,0.0,4,53,1
16183,93,11,1,2,9622,6810,2.0,0.0,7,1,1.0,1,48,1,6,13, , , ,2,2.0,2019.0,0,5.0,Empleado_Informal,11.0,11.0,0.0,9,68,1
